atleta_id,nome,clube,posicao,status_id,preco,variacao,media,jogos,pontos_rodada,entrou_em_campo,mandante,adversario,residuo_z,armadilha_label,media_bayesiana,pb_media,confiabilidade,score_confronto_100,condicao_mando,pontos_esperados,oportunidade_confronto,vantagem_mando,time_momentum_of,time_momentum_def,adv_momentum_of,adv_momentum_def,forma_score_time,prob_vitoria
101393,Eduardo Doma,CHA,Zagueiro,3,3.55,-1.08,2.75,12,-4.3,True,True,RBB,0.927,valor_bom,2.526,2.0,1.0,46.0,neutro,2.32,0.8,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
104470,Everton,CHA,Lateral,7,3.79,0.08,1.94,10,1.2,True,True,RBB,-0.481,neutro,1.846,1.14,1.0,45.2,neutro,1.67,0.8,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
102906,Anderson,CHA,Goleiro,7,7.29,4.29,11.5,1,11.5,True,True,RBB,1.386,valor_bom,5.024,11.5,0.125,46.2,neutro,0.58,0.8,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
95332,Marcinho,CHA,Atacante,7,4.57,-0.16,2.85,11,6.5,True,True,RBB,0.11,neutro,2.499,1.67,1.0,30.2,neutro,1.51,0.3,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
83048,Rafael Thyere,CHA,Zagueiro,7,3.56,-0.44,-0.3,1,-0.3,True,True,RBB,0.242,neutro,1.913,0.0,0.125,46.0,neutro,0.22,0.8,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
103987,Higor Meritão,CHA,Meia,7,7.91,0.42,4.72,10,5.3,True,True,RBB,1.044,valor_bom,4.474,4.22,1.0,30.4,neutro,2.72,0.3,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
95620,Bruno Leonardo,CHA,Zagueiro,6,3.59,0.0,1.76,10,0.0,False,True,RBB,0.264,neutro,1.951,1.46,1.0,46.0,neutro,1.79,0.8,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
97432,Victor Caetano,CHA,Zagueiro,7,3.84,0.37,2.07,6,2.4,True,True,RBB,0.308,neutro,2.139,2.07,0.75,46.0,neutro,1.48,0.8,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
88293,Neto Pessoa,CHA,Atacante,6,3.81,-0.58,2.5,6,0.0,True,True,RBB,0.29,neutro,2.224,1.17,0.75,30.2,neutro,1.01,0.3,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
97969,Marcos Vinícius,CHA,Lateral,6,3.37,0.41,1.88,6,2.7,True,True,RBB,-0.181,neutro,1.793,1.05,0.75,45.2,neutro,1.22,0.8,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
104519,Camilo,CHA,Meia,7,5.1,0.3,2.93,10,3.7,True,True,RBB,-0.035,neutro,2.451,2.93,1.0,30.4,neutro,1.49,0.3,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
105664,Walter Clar,CHA,Lateral,6,7.26,-0.62,4.68,10,0.0,True,True,RBB,0.879,valor_bom,5.025,2.08,1.0,45.2,neutro,4.54,0.8,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
121870,Gustavo Talles,CHA,Lateral,6,2.0,0.0,0.0,0,0.0,False,True,RBB,-0.679,armadilha_leve,0.0,0.0,0.0,45.2,neutro,0.0,0.8,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
107453,João Paulo,CHA,Zagueiro,7,4.91,0.0,7.0,1,0.0,False,True,RBB,0.56,valor_bom,2.925,2.0,0.125,46.0,neutro,0.34,0.8,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
116066,Rubens,CHA,Atacante,6,3.15,0.0,2.28,5,0.0,False,True,RBB,-0.191,neutro,1.316,0.68,0.625,30.2,neutro,0.5,0.3,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
130806,Kauan,CHA,Zagueiro,6,1.0,0.0,0.0,0,0.0,False,True,RBB,0.674,valor_bom,0.0,0.0,0.0,46.0,neutro,0.0,0.8,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
109336,Rafael Carvalheira,CHA,Meia,6,4.74,-0.2,2.22,10,0.7,True,True,RBB,-0.287,neutro,2.057,1.72,1.0,30.4,neutro,1.25,0.3,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
140438,David,CHA,Meia,6,1.46,0.0,1.08,4,0.0,False,True,RBB,1.357,valor_bom,1.077,1.08,0.5,30.4,neutro,0.33,0.3,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
107516,Ênio,CHA,Atacante,6,6.22,1.51,4.07,4,8.4,True,True,RBB,1.437,valor_bom,4.555,2.07,0.5,30.2,neutro,1.38,0.3,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
111279,Mancha,CHA,Lateral,6,3.0,0.0,0.0,0,0.0,False,True,RBB,-1.803,armadilha_forte,0.0,0.0,0.0,45.2,neutro,0.0,0.8,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
124674,Felipe Negrucci,SAO,Meia,6,1.61,0.0,-0.6,1,0.0,False,True,BAH,0.95,valor_bom,0.89,0.0,0.125,55.2,neutro,0.12,0.45,16.6,1.071,1.418,1.129,1.2,0.5,0.446
97900,Vitão,FLA,Zagueiro,6,8.55,0.28,2.67,4,5.0,True,True,VAS,-0.287,neutro,3.501,1.17,0.5,61.2,neutro,2.14,0.35,70.0,1.1,1.2,0.722,0.821,0.9,0.625
68708,Eduardo,MIR,Meia,2,6.39,0.18,3.02,6,3.2,True,True,COR,0.74,valor_bom,3.675,2.19,0.75,34.2,neutro,1.89,0.05,-11.1,0.923,1.067,0.578,0.945,0.25,0.537
122138,João Vitor,CHA,Meia,6,3.31,-0.92,2.26,8,-0.3,True,True,RBB,0.203,neutro,1.668,2.26,1.0,30.4,neutro,1.01,0.3,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
123625,Ítalo,CHA,Atacante,6,2.92,0.0,1.85,11,0.0,False,True,RBB,0.048,neutro,1.371,1.85,1.0,30.2,neutro,0.83,0.3,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
89274,Andreas Pereira,PAL,Meia,7,13.09,-0.46,5.72,13,0.9,True,True,SAN,0.296,neutro,5.128,2.26,1.0,70.6,favoravel,7.24,0.9,83.3,0.678,0.52,1.156,0.99,0.9,0.613
51772,Everton Ribeiro,BAH,Meia,7,8.78,-0.43,4.59,8,1.4,True,False,SAO,0.63,valor_bom,4.378,3.34,1.0,43.4,neutro,3.8,0.15,-16.6,1.129,1.2,1.071,1.418,0.45,0.291
130414,Robert,CHA,Meia,5,3.51,0.0,3.0,1,0.0,False,True,RBB,-0.378,neutro,1.29,3.0,0.125,30.4,neutro,0.1,0.3,-5.6,0.436,1.252,1.56,0.867,0.075,0.277
89837,Lucho Acosta,FLU,Meia,5,11.51,0.0,6.86,10,0.0,False,False,INT,1.297,valor_bom,5.663,3.86,1.0,59.3,neutro,6.72,0.65,20.6,1.064,1.04,1.083,0.929,0.725,0.147
130843,Arthur Dias,CAP,Zagueiro,7,5.87,-0.25,3.89,10,2.5,True,True,GRE,0.438,neutro,3.235,2.99,1.0,73.2,favoravel,4.74,0.9,76.2,0.78,1.213,0.347,0.65,0.5,0.495
112709,Kaiki Bruno,CRU,Lateral,7,11.97,0.75,5.93,12,11.4,True,True,CAM,-0.098,neutro,5.741,4.35,1.0,68.5,neutro,7.87,0.675,42.8,1.376,0.619,1.114,1.095,0.85,0.477
99552,Rossi,FLA,Goleiro,7,9.76,0.2,5.21,11,11.5,True,True,VAS,0.458,neutro,4.791,2.94,1.0,61.6,favoravel,5.9,0.35,70.0,1.1,1.2,0.722,0.821,0.9,0.625
110426,Bernabei,INT,Lateral,2,10.24,0.23,5.96,11,9.6,True,True,FLU,0.469,neutro,5.748,4.05,1.0,35.9,neutro,4.13,0.1,-20.6,1.083,0.929,1.064,1.04,0.45,0.419
143463,Wesley Natã,FLU,Atacante,6,1.0,0.0,0.0,0,0.0,False,False,INT,0.757,valor_bom,0.0,0.0,0.0,58.2,neutro,0.0,0.65,20.6,1.064,1.04,1.083,0.929,0.725,0.147
